name,specialty,city,area,stars,reviews,address,phone,phone_source,website,latitude,longitude,distance_km,maps_url
Dr. Nisha's Shreemant Multi-Speciality Dental Care Centre,dentist,Chikhali,Chikhali,5.0,62,"Shop No. 01, Ground Floor, VTB Landmark, near Swaraj Capital, MIDC, Chikhali, Pimpri-Chinchwad, Maharashtra 411062",083081 32595,google_maps,https://shreemantdentalcare.com/,18.6842358,73.8333758,4.91,"https://www.google.com/maps/place/Dr.+Nisha's+Shreemant+Multi-Speciality+Dental+Care+Centre/@18.6842358,73.7973269,14z/data=!4m10!1m2!2m1!1sdentist+in+Chikhali+Chikhali!3m6!1s0x3bc2b7e8f3026929:0xf61e2948ed1745b3!8m2!3d18.6842358!4d73.8333758!15sChxkZW50aXN0IGluIENoaWtoYWxpIENoaWtoYWxpkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11xvh7rvck?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Delight Dental Care,dentist,Chikhali,Chikhali,4.7,123,"River Residency Rd, Jadhav Wadi, Chikhali, Pimpri-Chinchwad, Maharashtra 411062",076200 79869,google_maps,N/A,18.6813377,73.8295978,4.42,"https://www.google.com/maps/place/Delight+Dental+Care/@18.6842358,73.7973269,14z/data=!4m10!1m2!2m1!1sdentist+in+Chikhali+Chikhali!3m6!1s0x3bc2b7205332275d:0x324babeee5870e53!8m2!3d18.6813377!4d73.8295978!15sChxkZW50aXN0IGluIENoaWtoYWxpIENoaWtoYWxpkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11sgr29nvh?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Pathak Dental Clinic | Best Dentist in Pune and Pimpri Chinchwad,dentist,Chikhali,Chikhali,4.9,1536,"11/11 Akurdi Chikhli Road, Near Dwarka Collection Kasturi market, Sambhaji Nagar, Thermax Chowk, below nutan Jewellers, Chinchwad, Pune, Pimpri-Chinchwad, Maharashtra 411019",097621 26132,google_maps,https://www.pathakdentalclinic.com/,18.6653149,73.7926489,2.51,"https://www.google.com/maps/place/Pathak+Dental+Clinic+%7C+Best+Dentist+in+Pune+and+Pimpri+Chinchwad/@18.6653149,73.7566,14z/data=!4m10!1m2!2m1!1sdentist+in+Chikhali+Chikhali!3m6!1s0x3bc2b78022183abd:0xe096c520d4c1e656!8m2!3d18.6653149!4d73.7926489!15sChxkZW50aXN0IGluIENoaWtoYWxpIENoaWtoYWxpWh4iHGRlbnRpc3QgaW4gY2hpa2hhbGkgY2hpa2hhbGmSAQ1kZW50YWxfY2xpbmlj4AEA!16s%2Fg%2F11fy_qbt_7?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr.krishna's Dental clinic and implant centre,dentist,Chikhali,Chikhali,5.0,59,"Zenda Chowk Rd, Nair Colony, More Vasti, Chikhali, Pimpri-Chinchwad, Maharashtra 411062",090215 71017,google_maps,https://softspectra.co/webapp/dr-krishnas-dental-clinic-and-implant-centre,18.6749141,73.7998248,3.14,"https://www.google.com/maps/place/Dr.krishna's+Dental+clinic+and+implant+centre/@18.6653149,73.7566,14z/data=!4m10!1m2!2m1!1sdentist+in+Chikhali+Chikhali!3m6!1s0x3bc2b7b610b1d8bd:0x7e5049a39aa1c93c!8m2!3d18.6749141!4d73.7998248!15sChxkZW50aXN0IGluIENoaWtoYWxpIENoaWtoYWxpWh4iHGRlbnRpc3QgaW4gY2hpa2hhbGkgY2hpa2hhbGmSAQ1kZW50YWxfY2xpbmlj4AEA!16s%2Fg%2F11vsbq0pgt?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Morya Dental clinic,dentist,Chikhali,Chikhali,5.0,32,"Shop no 5, Polite Harmony commercial, Chikhali Akurdi Rd, Nair Colony, More Vasti, Chikhali, Pimpri-Chinchwad, Maharashtra 412114",091722 71368,google_maps,N/A,18.6720055,73.8001281,2.82,"https://www.google.com/maps/place/Morya+Dental+clinic/@18.6653149,73.7566,14z/data=!4m10!1m2!2m1!1sdentist+in+Chikhali+Chikhali!3m6!1s0x3bc2b74728caa7bf:0x9a83e8cd42921495!8m2!3d18.6720055!4d73.8001281!15sChxkZW50aXN0IGluIENoaWtoYWxpIENoaWtoYWxpkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11khzccw11?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Ivorcare Dental Clinic and Implant Centre,dentist,Chikhali,Chikhali,5.0,58,"Laxmi Chowk, Shop no. 12, Ground Floor, Chikhali High Street, Chikhali - Moshi Rd, Jadhav Wadi, Chikhali, Pune, Maharashtra 412105",0788 824 4224,google_maps,N/A,18.68033,73.8336427,4.57,"https://www.google.com/maps/place/Ivorcare+Dental+Clinic+and+Implant+Centre/@18.68033,73.7975938,14z/data=!4m10!1m2!2m1!1sdentist+in+Chikhali+Chikhali!3m6!1s0x3bc2b7e03a9678a9:0xd2cec56473c1b937!8m2!3d18.68033!4d73.8336427!15sChxkZW50aXN0IGluIENoaWtoYWxpIENoaWtoYWxpkgEHZGVudGlzdOABAA!16s%2Fg%2F11y0fgwbfh?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Shree Gajanan Dental clinic,dentist,Chikhali,Chikhali,4.9,578,"Moshi chikhli link road, Shiv Rd, Borhade Wadi, Moshi, Pune, Maharashtra 411070",097668 42882,google_maps,N/A,18.6728445,73.831726,3.8,"https://www.google.com/maps/place/Shree+Gajanan+Dental+clinic/@18.68033,73.7975938,14z/data=!4m10!1m2!2m1!1sdentist+in+Chikhali+Chikhali!3m6!1s0x3bc2b7845f8c40bd:0x43105698af6add7a!8m2!3d18.6728445!4d73.831726!15sChxkZW50aXN0IGluIENoaWtoYWxpIENoaWtoYWxpkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11fkmymg_7?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr. Pushpa's Dental Wellness Centre,dentist,Chikhali,Chikhali,4.9,47,"Shop no 2, Pristine square one, 1040, Vitthal Nagar, Newale Wasti, Chikhali, Pune, Pimpri-Chinchwad, Maharashtra 411062",070573 83740,google_maps,N/A,18.6718595,73.8089755,2.7,"https://www.google.com/maps/place/Dr.+Pushpa's+Dental+Wellness+Centre/@18.6718595,73.7729266,14z/data=!4m10!1m2!2m1!1sdentist+in+Chikhali+Chikhali!3m6!1s0x3bc2b777bf93826f:0xd36db25a1638f7e2!8m2!3d18.6718595!4d73.8089755!15sChxkZW50aXN0IGluIENoaWtoYWxpIENoaWtoYWxpkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11w8900jqc?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Akanksha Dental Clinic,dentist,Chikhali,Chikhali,5.0,57,"Shop no 5, laxmi complex, gat no 1446, mhetre wasti, Tower Line Rd, Chikhali, pune, Maharashtra 411062",084838 35641,google_maps,N/A,18.6727335,73.7929188,3.18,"https://www.google.com/maps/place/Akanksha+Dental+Clinic/@18.6718595,73.7729266,14z/data=!4m10!1m2!2m1!1sdentist+in+Chikhali+Chikhali!3m6!1s0x3bc2b783c8410461:0x38ff0d3c00672924!8m2!3d18.6727335!4d73.7929188!15sChxkZW50aXN0IGluIENoaWtoYWxpIENoaWtoYWxpkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11s65r0wqc?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr. Patil's Dental Clinic,dentist,Chikhali,Chikhali,4.9,374,"Dr. Patil's dental clinic Shivam market, Chikhali Akurdi Rd, near to Sane Chowk, Krishna Nagar, Koyana Nagar, Chikhali, Pimpri-Chinchwad, Maharashtra 411019",074200 13010,google_maps,N/A,18.6688248,73.7973759,2.59,"https://www.google.com/maps/place/Dr.+Patil's+Dental+Clinic/@18.6718595,73.7729266,14z/data=!4m10!1m2!2m1!1sdentist+in+Chikhali+Chikhali!3m6!1s0x3bc2b7822cf59d7f:0x651e9863d6899f46!8m2!3d18.6688248!4d73.7973759!15sChxkZW50aXN0IGluIENoaWtoYWxpIENoaWtoYWxpkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11c0rqyccl?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
