source,name,specialty,city,area,stars,reviews,address,phone,phone_source,website,latitude,longitude,distance_km,maps_url
google_maps,Lathi dental care,dentist,Pune,,5.0,93,"418, Munjabacha Rd., off Laxmi Road, near Shagun Chowk, Narayan Peth, Pune, Maharashtra 411030",081493 22326,google_maps,N/A,18.5148474,73.8499573,0.87,"https://www.google.com/maps/place/Lathi+dental+care/@18.50746,73.8332842,15z/data=!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c0713845fd05:0x87b6d8dc27a8af76!8m2!3d18.5148474!4d73.8499573!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOdVowNXBiemhuUlJBQuABAPoBBAh4ED0!16s%2Fg%2F1pp2tymk4?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,PUNE-DENTALAND,dentist,Pune,,4.9,74,"shop no 8, ground floor, Roshani Palace, Bajirao Rd, next to Dakshinmukhi maruti Temple, behind Shaniwar wada, Shaniwar Peth, Pune, Maharashtra 411002",075593 56392,google_maps,N/A,18.5184037,73.8543639,0.33,"https://www.google.com/maps/place/PUNE-DENTALAND/@18.50746,73.8332842,15z/data=!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c17cd4e3bde9:0xeeb911ca9d31fec3!8m2!3d18.5184037!4d73.8543639!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgEHZGVudGlzdJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQydGpkMVZVVmtoVVZFbDBUa1pzV0UxcVRsbFViV1J1VmxVd01XSkZSUkFC4AEA-gEECGwQLw!16s%2Fg%2F11l67j_rbg?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,JawXpert – Best Dental Clinic & Implantologist in Pune,dentist,Pune,,5.0,17,"101, 1st floor, EIFFEL SQUARE, Tilak Rd, opposite Badshahi boarding, Perugate, Sadashiv Peth, Pune, Maharashtra 411030",096230 88522,google_maps,https://www.jawxpert.com/,18.5091224,73.8491216,1.48,"https://www.google.com/maps/place/JawXpert+%E2%80%93+Best+Dental+Clinic+%26+Implantologist+in+Pune/@18.50746,73.8332842,15z/data=!3m1!5s0x3bc2c073756e39b1:0xf0401ff22b352f52!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c1abad6dfba5:0xe2b5657c9ec2e94c!8m2!3d18.5091224!4d73.8491216!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11w3zr3tb1?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Rahurkar Dental Clinic,dentist,Pune,,5.0,43,"Apartment, 1047, N K Vithika, Flat No. 2, 30, Sadashiv Peth, Pune, Maharashtra 411030",081049 62564,google_maps,N/A,18.5123736,73.8517309,1.04,"https://www.google.com/maps/place/Rahurkar+Dental+Clinic/@18.50746,73.8332842,15z/data=!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c16787bee9a1:0x61b11fecb50b6851!8m2!3d18.5123736!4d73.8517309!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSb2FHTTJaa3hSRUFF4AEA-gEECAAQLw!16s%2Fg%2F11twtmz1j_?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Tooth Easy Dental Clinic,dentist,Pune,,4.9,144,"First floor, Samadhan Building, Goodluck Chowk, 103, Bhandarkar Rd, next to The Oakwood hotel, Deccan Gymkhana, Pune, Maharashtra 411004",N/A,not_found,https://www.tootheasy.com/,18.5175674,73.8405969,1.53,"https://www.google.com/maps/place/Tooth+Easy+Dental+Clinic/@18.5175674,73.8225725,15z/data=!3m1!5s0x3bc2bf863ef6cf6b:0x4d15493f96b202bb!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2bf075b23d52d:0xecb2be6193842e90!8m2!3d18.5175674!4d73.8405969!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11sz9jvj78?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Family Dental & Orthodontist Center | Best Orthodontist Doctor in Pune | Dental Implant | Dentist | Dental Clinic | Braces,dentist,Pune,,4.9,364,"Agarwal Rd, universal hospital lane, near Pavle Chowk, Lunanagar, agarwal, Kasba Peth, Maharashtra 411011",098225 22560,google_maps,N/A,18.5219598,73.8573219,0.3,"https://www.google.com/maps/place/Family+Dental+%26+Orthodontist+Center+%7C+Best+Orthodontist+Doctor+in+Pune+%7C+Dental+Implant+%7C+Dentist+%7C+Dental+Clinic+%7C+Braces/@18.5219598,73.8392975,15z/data=!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c06448ec6885:0x20f50b054e01f035!8m2!3d18.5219598!4d73.8573219!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgEcZGVudGFsX2ltcGxhbnRzX3BlcmlvZG9udGlzdJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyMWFUVnBWUmt4Wk0xcERWRlJPY1UxVmRFVlVibWN5V1hwQk5XSkdSUkFC4AEA-gEECFIQRQ!16s%2Fg%2F11b7w6m81l?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Dr. Harshal's dental Clinic,dentist,Pune,,4.9,270,"Shop No. 3, Pendse Bhawan, Tilak Rd, opposite Durvankur Dining Hall, Sadashiv Peth, Pune, Maharashtra 411030",088884 78098,google_maps,N/A,18.5106848,73.8458903,1.5,"https://www.google.com/maps/place/Dr.+Harshal's+dental+Clinic/@18.5106848,73.8278659,15z/data=!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c0743ba22a61:0x6eea2b0d36640ac5!8m2!3d18.5106848!4d73.8458903!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VNMU1YQTJSR1JCRUFF4AEA-gEECAAQNQ!16s%2Fg%2F11cnc86l25?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,All Smiles Family Dental Clinic in Shaniwar Peth | Best Dentist | Root Canal Treatment | Dental Implant in Shaniwar Peth,dentist,Pune,,4.9,149,"Parvati Mata Housing Society, 359, Opposite Rasoi Dining Hall, Maharashtrs 411003, Shaniwar Peth, Pune, Maharashtra 411030",098231 25672,google_maps,https://drghorpadeallsmilesfamilydentalcarepune.com/,18.5181155,73.8503986,0.56,"https://www.google.com/maps/place/All+Smiles+Family+Dental+Clinic+in+Shaniwar+Peth+%7C+Best+Dentist+%7C+Root+Canal+Treatment+%7C+Dental+Implant+in+Shaniwar+Peth/@18.5106848,73.8278659,15z/data=!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c07a7c009967:0x2b050e56210c469a!8m2!3d18.5181155!4d73.8503986!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgEHZGVudGlzdOABAA!16s%2Fg%2F11clvwmcd1?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,D-Dent Care,dentist,Pune,,4.9,213,"GV54+9GC Sewa Mitra Mandal Chouk, 285, Chinchechi Talim Road, near Phadgate Police Station, Sathe Colony, Shukrawar Peth, Pune, Maharashtra 411002",088063 80070,google_maps,https://ddentcare.com/,18.5082923,73.8564535,1.47,"https://www.google.com/maps/place/D-Dent+Care/@18.5082923,73.8384291,15z/data=!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c06d1fbb5951:0xcb671ed06b476318!8m2!3d18.5082923!4d73.8564535!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11bz0lfm0m?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
google_maps,Unique Dental Clinic,dentist,Pune,,4.3,6,"Sitaram Apartments, 383, HN Apte Path, Narayan Peth, Pune, Maharashtra 411030",020 2449 4977,google_maps,http://uniquedentalpractice.com/,18.5151418,73.8484199,0.94,"https://www.google.com/maps/place/Unique+Dental+Clinic/@18.5082923,73.8384291,15z/data=!4m10!1m2!2m1!1sdentist+in+Pune!3m6!1s0x3bc2c07015555555:0xdd344c0341fb858a!8m2!3d18.5151418!4d73.8484199!15sCg9kZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSdWJXUXRNVmwzRUFF4AEA-gEECFEQOg!16s%2Fg%2F1w0hz1q8?entry=ttu&g_ep=EgoyMDI2MDUxMC4wIKXMDSoASAFQAw%3D%3D"
